id,Dia,Manera_de_la_muerte,Arma,Edad,Genero,Raza,Ciudad,Estado,Signos_de_enfermedades_mentales,Nivel_de_amenaza,flee,Categoria_de_armas
1407,2016-03-24,shot,gun and knife,48.0,M,Hispanic,Pueblo,CO,False,other,Not fleeing,Multiple
1408,2016-03-24,shot,gun,19.0,M,Hispanic,Pueblo of Laguna,NM,False,attack,Not fleeing,Guns
1415,2016-03-24,shot,gun,22.0,M,Black,Blue Springs,MO,False,attack,Not fleeing,Guns
1412,2016-03-26,shot,meat cleaver,39.0,M,Hispanic,Lowell,MA,True,other,Not fleeing,Sharp objects
1413,2016-03-26,shot,gun,36.0,M,White,Grundy,VA,True,other,Not fleeing,Guns
1414,2016-03-26,shot,gun,55.0,M,White,Myrtle Beach,SC,False,attack,Not fleeing,Guns
1416,2016-03-26,shot,gun,46.0,M,White,Tampa,FL,True,attack,Not fleeing,Guns
1410,2016-03-27,shot,knife,34.0,M,White,Lee's Summit,MO,True,other,Not fleeing,Sharp objects
1411,2016-03-27,shot,scissors,27.0,F,Native,Winslow,AZ,False,other,Not fleeing,Sharp objects
1417,2016-03-27,shot,gun,33.0,M,White,Roswell,NM,True,attack,Not fleeing,Guns
1418,2016-03-27,shot,gun,18.0,M,Black,Kinston,NC,False,other,Not fleeing,Guns
1419,2016-03-27,shot,gun,33.0,M,White,Splendora,TX,True,attack,Not fleeing,Guns
1421,2016-03-29,shot,gun,51.0,M,White,Piedmont,SC,True,attack,Not fleeing,Guns
1422,2016-03-29,shot,gun,50.0,F,White,Aitkin,MN,True,attack,Not fleeing,Guns
1420,2016-03-29,shot and Tasered,flashlight,46.0,M,White,Clearlake Park,CA,False,attack,Not fleeing,Other unusual objects
1423,2016-03-30,shot,gun,33.0,M,White,Los Angeles,CA,False,attack,Foot,Guns
1436,2016-03-30,shot,gun,25.0,M,Hispanic,Glendale,AZ,False,undetermined,Not fleeing,Guns
1514,2016-03-30,shot,gun,52.0,M,White,Jackson,GA,False,attack,Not fleeing,Guns
1424,2016-03-31,shot,gun,18.0,M,Black,Baltimore,MD,False,attack,Not fleeing,Guns
1425,2016-03-31,shot,gun,43.0,M,Black,Baltimore,MD,False,attack,Not fleeing,Guns
1426,2016-03-31,shot,gun,34.0,M,Black,Richmond,VA,False,attack,Not fleeing,Guns
1846,2016-03-31,shot,gun,31.0,M,Black,Las Vegas,NV,False,attack,Foot,Guns
1427,2016-04-01,shot,shovel,65.0,M,Hispanic,Lockhart,TX,True,undetermined,Not fleeing,Blunt instruments
1435,2016-04-01,shot,gun,37.0,M,Hispanic,Odessa,TX,False,attack,Not fleeing,Guns
1432,2016-04-02,shot,gun,30.0,M,Black,Indianapolis,IN,False,attack,Not fleeing,Guns
1430,2016-04-03,shot,unknown,36.0,F,White,Macon County,AL,True,other,Not fleeing,Unknown
1431,2016-04-03,shot,gun,25.0,M,White,Austin,TX,False,attack,Foot,Guns
1433,2016-04-03,shot,Taser,69.0,M,White,Eau Claire,WI,False,attack,Not fleeing,Electrical devices
1845,2016-04-03,shot,unknown,48.0,M,White,Raceland,LA,False,undetermined,Other,Unknown
1428,2016-04-04,shot,knife,50.0,M,Hispanic,Minneapolis,MN,True,attack,Not fleeing,Sharp objects
1437,2016-04-05,shot,knife,52.0,M,White,West Springfield,MA,True,other,Not fleeing,Sharp objects
1438,2016-04-05,shot,unarmed,44.0,M,Black,Indianapolis,IN,False,attack,Not fleeing,Unarmed
1439,2016-04-06,shot,ax,60.0,M,White,Oak Hill,OH,False,other,Not fleeing,Blunt instruments
1441,2016-04-06,shot,ax,40.0,F,Black,Gallatin,TN,False,attack,Not fleeing,Blunt instruments
1442,2016-04-06,shot and Tasered,knife,20.0,M,Hispanic,Sylmar,CA,True,attack,Not fleeing,Sharp objects
1443,2016-04-07,shot,knife,45.0,M,Hispanic,San Francisco,CA,False,other,Not fleeing,Sharp objects
1445,2016-04-07,shot,unknown,44.0,M,White,Omaha,NE,False,attack,Not fleeing,Unknown
1444,2016-04-08,shot,knife,40.0,M,Black,Sacramento,CA,True,other,Foot,Sharp objects
1446,2016-04-08,shot,hatchet,25.0,F,White,Lake Hallie,WI,True,other,Not fleeing,Blunt instruments
1448,2016-04-08,shot,knife,43.0,M,Black,Kentwood,MI,False,other,Not fleeing,Sharp objects
1447,2016-04-09,shot,gun,27.0,M,Black,New Brunswick,NJ,False,attack,Foot,Guns
1453,2016-04-09,shot,gun,19.0,M,Black,Philadelphia,PA,False,attack,Foot,Guns
1449,2016-04-10,shot,gun,39.0,M,White,Modesto,CA,False,other,Car,Guns
1451,2016-04-10,shot,knife,30.0,M,White,Rotterdam,NY,True,attack,Not fleeing,Sharp objects
1452,2016-04-10,shot,knife,28.0,M,Hispanic,Los Angeles,CA,False,attack,Not fleeing,Sharp objects
1454,2016-04-11,shot,gun,22.0,M,Hispanic,Las Vegas,NV,False,attack,Not fleeing,Guns
1455,2016-04-11,shot,gun,16.0,M,Black,Chicago,IL,False,attack,Foot,Guns
1456,2016-04-12,shot,unarmed,40.0,M,White,Denver,CO,False,other,Car,Unarmed
1457,2016-04-12,shot,gun,38.0,M,Hispanic,Benton,IL,False,attack,Car,Guns
1458,2016-04-12,shot,unknown,20.0,M,White,Noma,FL,False,other,Car,Unknown
1459,2016-04-13,shot,unknown,35.0,M,Black,Stockton,CA,False,attack,Not fleeing,Unknown
1460,2016-04-13,shot,gun,52.0,M,White,Llano,TX,False,attack,Not fleeing,Guns
1462,2016-04-13,shot,gun,26.0,M,White,Sparta,TN,False,attack,Car,Guns
1463,2016-04-14,shot and Tasered,unarmed,54.0,M,White,McPherson,KS,True,attack,Not fleeing,Unarmed
1465,2016-04-15,shot,baseball bat,38.0,M,Hispanic,Lake Elsinore,CA,False,other,Not fleeing,Blunt instruments
1469,2016-04-15,shot,gun,52.0,M,White,Cache,OK,True,attack,Not fleeing,Guns
1471,2016-04-15,shot,unknown,26.0,M,White,Muncie,IN,False,attack,Foot,Unknown
1473,2016-04-16,shot,gun,53.0,M,White,Antioch,IL,False,attack,Not fleeing,Guns
1464,2016-04-17,shot,gun,35.0,F,Black,Dayton,OH,False,other,Car,Guns
1466,2016-04-17,shot,unarmed,22.0,M,White,El Paso,TX,True,other,Not fleeing,Unarmed
1467,2016-04-17,shot,gun,31.0,M,Black,Vineland,NJ,False,attack,Foot,Guns
1470,2016-04-17,shot,gun,32.0,M,Black,New York,NY,False,attack,Foot,Guns
1472,2016-04-17,shot,unknown,37.0,M,Black,Troy,NY,False,attack,Car,Unknown
1475,2016-04-18,shot,gun,28.0,M,Black,Greenbelt,MD,False,attack,Not fleeing,Guns
1479,2016-04-18,shot,gun,18.0,M,Black,Mableton,GA,False,attack,Not fleeing,Guns
1474,2016-04-19,shot,gun,41.0,M,Asian,Charlotte,NC,True,attack,Not fleeing,Guns
1477,2016-04-19,shot,gun,15.0,M,Black,St. Louis,MO,False,attack,Other,Guns
1478,2016-04-19,shot,gun,38.0,M,White,Brooksville,AL,False,attack,Car,Guns
1480,2016-04-20,shot,gun,41.0,M,White,Homestead,FL,False,attack,Not fleeing,Guns
1481,2016-04-20,shot,unknown,52.0,M,White,Perryville,AR,False,other,Not fleeing,Unknown
1482,2016-04-21,shot,knife,48.0,M,Hispanic,Everett,MA,False,other,Not fleeing,Sharp objects
1484,2016-04-22,shot,knife,29.0,M,White,Austin,TX,True,attack,Not fleeing,Sharp objects
1485,2016-04-22,shot,knife,51.0,M,White,Berne,NY,True,attack,Not fleeing,Sharp objects
1483,2016-04-23,shot,unknown,21.0,M,Black,Fort Pierce,FL,False,attack,Car,Unknown
1486,2016-04-23,shot,gun,24.0,M,White,Chandler,AZ,True,attack,Not fleeing,Guns
1487,2016-04-23,shot,gun,18.0,M,White,Antigo,WI,False,attack,Not fleeing,Guns
1488,2016-04-23,shot,gun,30.0,M,White,Norfolk,VA,True,attack,Not fleeing,Guns
1527,2016-04-23,shot and Tasered,unknown,33.0,M,Black,Fayetteville,AR,False,other,Car,Unknown
1489,2016-04-25,shot,gun,60.0,F,White,East Flat Rock,NC,True,attack,Not fleeing,Guns
1490,2016-04-26,shot,gun,28.0,M,White,Lakewood,CO,False,attack,Foot,Guns
1491,2016-04-26,shot,gun,26.0,M,Black,Chesapeake,VA,True,attack,Not fleeing,Guns
1492,2016-04-26,shot,gun,24.0,F,White,Albuquerque,NM,True,attack,Car,Guns
1493,2016-04-26,shot,gun,44.0,M,White,Kingsbury,TX,False,other,Other,Guns
1494,2016-04-27,shot,machete,34.0,M,Asian,Atlanta,GA,False,other,Not fleeing,Sharp objects
1495,2016-04-27,shot,gun,21.0,M,White,Westminster,CO,False,attack,Not fleeing,Guns
1840,2016-04-27,shot,gun,36.0,M,White,Milcreek,UT,False,attack,Not fleeing,Guns
1498,2016-04-28,shot,knife,37.0,M,Black,Miami,FL,False,attack,Not fleeing,Sharp objects
1499,2016-04-28,shot,gun,53.0,M,White,Boise,ID,True,attack,Not fleeing,Guns
1501,2016-04-28,shot,unknown,24.0,M,Black,Houston,TX,False,other,Car,Unknown
1500,2016-04-28,shot and Tasered,knife,45.0,M,White,Spokane,WA,True,other,Not fleeing,Sharp objects
1506,2016-04-29,shot,unknown,48.0,M,White,Jackson,MO,False,attack,Car,Unknown
1504,2016-04-30,shot,knife,42.0,M,White,Wausau,WI,False,other,Not fleeing,Sharp objects
1505,2016-04-30,shot,knife,33.0,M,White,Spanish Fork,UT,False,other,Foot,Sharp objects
1507,2016-04-30,shot,unknown,55.0,M,White,Florence,AZ,False,attack,Car,Unknown
1508,2016-04-30,shot,knife,28.0,M,Asian,Los Angeles,CA,False,other,Not fleeing,Sharp objects
1502,2016-05-01,shot,toy weapon,25.0,M,Black,Orlando,FL,False,attack,Not fleeing,Other unusual objects
1503,2016-05-01,shot,gun,28.0,M,White,Alamo,TN,True,other,Not fleeing,Guns
1842,2016-05-02,shot,gun,52.0,M,Black,Greenville,SC,False,attack,Not fleeing,Guns
1510,2016-05-03,shot,knife,59.0,M,White,Visalia,CA,False,other,Not fleeing,Sharp objects
1509,2016-05-04,shot,unknown,52.0,M,White,Philadelphia,PA,False,other,Not fleeing,Unknown
1511,2016-05-04,shot,gun,39.0,M,White,Burien,WA,False,attack,Car,Guns
1513,2016-05-04,shot,unknown,40.0,M,White,Buffalo,MO,False,attack,Not fleeing,Unknown
1516,2016-05-05,shot,unknown,36.0,M,White,Gretna,LA,False,attack,Car,Unknown
1517,2016-05-05,shot,gun,38.0,M,Black,Milwaukee,WI,False,attack,Foot,Guns
1518,2016-05-05,shot,gun,26.0,F,Black,Orlando,FL,False,attack,Not fleeing,Guns
1519,2016-05-06,shot,gun,37.11793090137039,M,Black,Weirton,WV,True,other,Not fleeing,Guns
1523,2016-05-07,shot,gun,29.0,M,White,Lake Stevens,WA,True,other,Not fleeing,Guns
1525,2016-05-07,shot,gun,37.0,M,Black,St. Petersburg,FL,False,attack,Other,Guns
1529,2016-05-07,shot and Tasered,knife,29.0,M,Other,Presque Isle,ME,False,other,Not fleeing,Sharp objects
1522,2016-05-08,shot,toy weapon,21.0,M,Black,Long Beach,CA,False,other,Not fleeing,Other unusual objects
1520,2016-05-09,shot,gun,33.0,M,Black,St. Paul,MN,False,attack,Not fleeing,Guns
1524,2016-05-09,shot,unarmed,23.0,M,White,St. Martin,MS,False,attack,Not fleeing,Unarmed
1526,2016-05-09,shot,gun,26.0,M,White,Chicago,IL,False,other,Foot,Guns
1531,2016-05-09,shot,gun,29.0,M,White,Nacogdoches,TX,True,attack,Other,Guns
1844,2016-05-09,shot,toy weapon,33.0,M,Black,El Paso,TX,False,other,Not fleeing,Other unusual objects
1532,2016-05-10,shot,knife,28.0,M,Black,Taunton,MA,True,attack,Not fleeing,Sharp objects
1530,2016-05-11,shot,gun,35.0,M,White,Aurora,CO,False,attack,Car,Guns
1533,2016-05-11,shot,unknown,33.0,M,Asian,San Diego,CA,False,other,Car,Unknown
1534,2016-05-11,shot,gun,24.0,M,Black,Greeley,CO,False,attack,Car,Guns
1535,2016-05-11,shot,gun,37.11793090137039,M,White,Byng,OK,True,attack,Car,Guns
1539,2016-05-13,shot,gun,28.0,M,Hispanic,Boyle Heights,CA,False,attack,Not fleeing,Guns
1536,2016-05-14,shot,knife,19.0,M,White,Jacksonsville,FL,True,other,Not fleeing,Sharp objects
1537,2016-05-14,shot,gun,43.0,M,Native,Phoenix,AZ,False,attack,Not fleeing,Guns
1538,2016-05-14,shot,gun,59.0,M,White,Osteen,FL,False,attack,Not fleeing,Guns
1540,2016-05-14,shot and Tasered,gun,34.0,M,White,Stockbridge,GA,True,other,Not fleeing,Guns
1541,2016-05-15,shot,gun,35.0,M,White,Shawnee National Forest,IL,False,attack,Foot,Guns
1542,2016-05-16,shot,gun,23.0,M,Black,Riverdale,GA,False,attack,Foot,Guns
1544,2016-05-17,shot,ax,36.0,M,White,Siskiyou County,CA,True,other,Not fleeing,Blunt instruments
1543,2016-05-18,shot,knife,46.0,M,White,New York,NY,True,other,Not fleeing,Sharp objects
1545,2016-05-18,shot,gun,44.0,M,White,Sullivan,MO,False,attack,Other,Guns
1546,2016-05-18,shot,gun,20.0,M,Hispanic,Phoenix,AZ,False,attack,Not fleeing,Guns
1547,2016-05-19,shot,unarmed,30.0,M,Hispanic,Las Vegas,NV,False,attack,Not fleeing,Unarmed
1548,2016-05-19,shot,unarmed,29.0,F,Black,San Francisco,CA,False,other,Car,Unarmed
1549,2016-05-19,shot,knife,35.0,M,Hispanic,Citrus Heights,CA,False,other,Not fleeing,Sharp objects
1550,2016-05-19,shot,gun,36.0,M,White,Fisty,KY,False,attack,Not fleeing,Guns
1551,2016-05-19,shot,gun,22.0,M,Black,Miami,FL,False,other,Not fleeing,Guns
1559,2016-05-20,shot,knife,31.0,M,Black,Omaha,NE,False,other,Foot,Sharp objects
1552,2016-05-21,shot,gun,63.0,M,White,Chesterfield County,SC,False,attack,Not fleeing,Guns
1553,2016-05-21,shot,unarmed,38.0,M,White,Oregon City,OR,True,attack,Not fleeing,Unarmed
1556,2016-05-21,shot,gun,31.0,M,Native,Flagstaff,AZ,True,attack,Not fleeing,Guns
1554,2016-05-22,shot,unarmed,27.0,M,Black,Hallandale Beach,FL,False,other,Car,Unarmed
1555,2016-05-22,shot,gun,35.0,M,Hispanic,Oxford,MA,False,attack,Not fleeing,Guns
1562,2016-05-22,shot,unarmed,22.0,M,Black,Jacksonville,FL,False,other,Car,Unarmed
1563,2016-05-22,shot,gun,28.0,M,White,Boulder,CO,True,attack,Not fleeing,Guns
1560,2016-05-23,shot,gun,26.0,M,Native,Flagstaff,AZ,False,attack,Foot,Guns
1561,2016-05-24,shot,knife,22.0,M,White,Gresham,OR,False,other,Not fleeing,Sharp objects
1567,2016-05-24,shot,gun,31.0,M,Hispanic,Albuquerque,NM,False,attack,Not fleeing,Guns
1565,2016-05-25,shot,knife,43.0,M,White,Oklahoma City,OK,True,other,Not fleeing,Sharp objects
1566,2016-05-25,shot,unknown,24.0,M,Black,Miami Gardens,FL,False,other,Car,Unknown
1568,2016-05-26,shot,gun,29.0,M,White,St. Paul,MN,False,attack,Not fleeing,Guns
1569,2016-05-26,shot,gun,43.0,M,White,Lansing,IL,False,attack,Foot,Guns
1571,2016-05-26,shot,unknown,21.0,M,Black,Washington Park,IL,False,undetermined,Foot,Unknown
1572,2016-05-26,shot,gun,19.0,M,Hispanic,Solvang,CA,False,attack,Car,Guns
1583,2016-05-26,shot,gun,25.0,M,Hispanic,Socorro,NM,False,attack,Car,Guns
1580,2016-05-27,shot,gun,59.0,M,White,Indianapolis,IN,False,attack,Not fleeing,Guns
1576,2016-05-28,shot,gun,50.0,M,Black,Eastaboga,AL,False,attack,Not fleeing,Guns
1582,2016-05-28,shot,gun,58.0,M,White,Albuquerque,NM,False,attack,Not fleeing,Guns
1573,2016-05-29,shot,gun,25.0,M,Hispanic,Houston,TX,True,attack,Not fleeing,Guns
1577,2016-05-29,shot,knife,32.0,M,White,Deland,FL,False,other,Not fleeing,Sharp objects
1578,2016-05-29,shot,gun,53.0,M,White,Clinton,NC,False,attack,Not fleeing,Guns
1579,2016-05-29,shot and Tasered,unarmed,38.0,M,White,Stoneville,NC,False,other,Car,Unarmed
1574,2016-05-30,shot,gun,70.0,M,White,Tualatin,OR,False,attack,Not fleeing,Guns
1575,2016-05-30,shot,gun,33.0,M,Black,Tucson,AZ,False,attack,Not fleeing,Guns
1585,2016-05-31,shot,knife,36.0,M,White,Bend,OR,False,other,Not fleeing,Sharp objects
1586,2016-06-01,shot,gun,21.0,M,Black,Newnan,GA,False,attack,Foot,Guns
1587,2016-06-01,shot,gun,51.0,M,White,Berea,KY,False,attack,Foot,Guns
1588,2016-06-02,shot,knife,43.0,M,Black,Norfolk,VA,True,other,Not fleeing,Sharp objects
1589,2016-06-02,shot,gun,18.0,M,Black,Charlotte,NC,False,other,Not fleeing,Guns
1590,2016-06-03,shot,knife,33.0,M,White,Wasilla,AK,False,other,Not fleeing,Sharp objects
1591,2016-06-03,shot,knife,34.0,M,Native,Parker,AZ,False,other,Not fleeing,Sharp objects
1592,2016-06-04,shot,unknown,31.0,M,White,Yreka,CA,False,attack,Not fleeing,Unknown
1594,2016-06-04,shot,gun,35.0,M,Black,Eufaula,AL,False,attack,Other,Guns
1598,2016-06-04,shot,knife,31.0,M,White,Muncie,IN,True,other,Not fleeing,Sharp objects
1593,2016-06-05,shot,gun,31.0,M,White,Cape Coral,FL,False,other,Car,Guns
1595,2016-06-06,shot,gun,23.0,M,Black,Columbus,OH,False,attack,Not fleeing,Guns
1597,2016-06-06,shot,knife,25.0,M,Other,Hilo,HI,False,other,Not fleeing,Sharp objects
1596,2016-06-07,shot,unarmed,25.0,M,White,Wagoner,OK,False,other,Car,Unarmed
1599,2016-06-07,shot,vehicle,21.0,M,Hispanic,Turlock,CA,False,other,Not fleeing,Vehicles
1601,2016-06-07,shot,gun,49.0,M,Black,Norman,VA,False,other,Not fleeing,Guns
1604,2016-06-07,shot,gun,63.0,M,White,Stockbridge,GA,False,attack,Not fleeing,Guns
1602,2016-06-08,shot,gun,43.0,M,Hispanic,Kansas City,MO,False,attack,Not fleeing,Guns
1603,2016-06-09,shot,gun,34.0,M,White,Birmingham,AL,False,attack,Car,Guns
1605,2016-06-09,shot,gun,38.0,M,White,York,PA,False,attack,Other,Guns
1606,2016-06-09,shot,gun,52.0,M,Black,Port Arthur,TX,False,other,Foot,Guns
1607,2016-06-09,shot,gun,68.0,M,White,Ishpeming Township,MI,True,attack,Not fleeing,Guns
1611,2016-06-10,shot,baseball bat,29.0,M,White,Iredell County,NC,False,other,Not fleeing,Blunt instruments
1613,2016-06-10,shot,gun,32.0,M,Hispanic,Pueblo,CO,False,attack,Foot,Guns
1614,2016-06-10,shot,gun,50.0,M,Hispanic,Yakima,WA,False,attack,Not fleeing,Guns
1838,2016-06-10,shot,gun,31.0,M,Black,Los Angeles,CA,False,attack,Not fleeing,Guns
1612,2016-06-11,shot,gun,27.0,M,Black,Tupelo,MS,False,attack,Car,Guns
1616,2016-06-11,shot,spear,31.0,M,Hispanic,Maywood,CA,False,other,Not fleeing,Piercing objects
1608,2016-06-12,shot,gun,29.0,M,Other,Orlando,FL,True,attack,Not fleeing,Guns
1609,2016-06-12,shot,knife,23.0,M,White,Eagle Mountain,UT,True,other,Not fleeing,Sharp objects
1617,2016-06-12,shot,gun,61.0,M,Black,Hiseville,KY,False,attack,Car,Guns
1619,2016-06-13,shot,gun,33.0,M,White,Schenectady,NY,False,attack,Not fleeing,Guns
1620,2016-06-13,shot,gun,18.0,M,Black,Mobile,AL,False,other,Not fleeing,Guns
1621,2016-06-13,shot,gun,80.0,M,Hispanic,Tiverton,RI,False,attack,Car,Guns
1623,2016-06-13,shot,unknown,43.0,M,White,Vancouver,WA,False,undetermined,Car,Unknown
1618,2016-06-14,shot,unknown,50.0,M,Hispanic,Boise,ID,False,other,Car,Unknown
1622,2016-06-14,shot,gun,47.0,M,White,Odessa,MO,False,attack,Not fleeing,Guns
1624,2016-06-14,shot,gun,54.0,M,Other,Amarillo,TX,False,attack,Not fleeing,Guns
1625,2016-06-14,shot,unknown,22.0,M,Hispanic,Chula Vista,CA,False,attack,Not fleeing,Unknown
1626,2016-06-15,shot,unknown,43.0,M,White,Tulsa,OK,False,attack,Car,Unknown
1627,2016-06-15,shot,gun,38.0,M,White,Pembine,WI,True,attack,Car,Guns
1628,2016-06-16,shot,gun,36.0,M,White,Butte,MT,False,attack,Not fleeing,Guns
1629,2016-06-16,shot,unknown,30.0,M,Hispanic,Westminster,CO,False,attack,Car,Unknown
1630,2016-06-16,shot,gun,59.0,M,White,Montpelier,OH,True,other,Not fleeing,Guns
1837,2016-06-16,shot,gun,21.0,M,Hispanic,Albuquerque,NM,False,attack,Car,Guns
1633,2016-06-18,shot,toy weapon,34.0,M,White,Huntsville,AL,False,attack,Not fleeing,Other unusual objects
1634,2016-06-18,shot,unknown,17.0,M,White,Carmichael,CA,False,other,Car,Unknown
1637,2016-06-18,shot,unarmed,37.0,M,Black,Tupelo,MS,False,attack,Foot,Unarmed
1631,2016-06-19,shot,gun,25.0,M,Black,New York,NY,False,attack,Not fleeing,Guns
1632,2016-06-20,shot,gun,23.0,M,Black,Hardeeville,SC,False,attack,Not fleeing,Guns
1638,2016-06-20,shot and Tasered,knife,20.0,M,White,Lake Havasu City,AZ,False,other,Not fleeing,Sharp objects
1640,2016-06-21,shot,toy weapon,19.0,M,White,Peterborough,NH,True,attack,Car,Other unusual objects
1642,2016-06-21,shot,gun,50.0,M,White,Casper,WY,True,attack,Not fleeing,Guns
1643,2016-06-21,shot,chair,24.0,M,Hispanic,Lawndale,NC,True,attack,Not fleeing,Other unusual objects
1641,2016-06-22,shot,gun,25.0,M,White,Colorado Springs,CO,False,attack,Not fleeing,Guns
1644,2016-06-22,shot,unknown,20.0,M,Black,Birmingham,AL,False,attack,Car,Unknown
1645,2016-06-22,shot,knife,37.0,M,White,Wellington,FL,False,other,Not fleeing,Sharp objects
1646,2016-06-22,shot,gun,44.0,M,Black,Walls,MS,False,attack,Foot,Guns
1647,2016-06-22,shot,unarmed,22.0,M,Black,Atlanta,GA,False,undetermined,Other,Unarmed
1651,2016-06-22,shot,gun,31.0,M,White,Bellville,TX,False,attack,Not fleeing,Guns
1648,2016-06-23,shot,gun,25.0,M,Black,Wauwatosa,WI,False,other,Not fleeing,Guns
1649,2016-06-23,shot,gun,37.11793090137039,M,Black,Belleville,IL,False,attack,Foot,Guns
1650,2016-06-24,shot,gun,36.0,M,Black,Paterson,NJ,False,attack,Not fleeing,Guns
1657,2016-06-24,shot,gun,50.0,M,White,Farmington,AR,False,attack,Not fleeing,Guns
1658,2016-06-24,shot,gun,42.0,F,White,Fulshear,TX,True,attack,Not fleeing,Guns
1660,2016-06-24,shot,gun,42.0,M,Hispanic,Oklahoma City,OK,True,other,Other,Guns
1728,2016-06-24,shot,gun,26.0,M,Hispanic,Riverview,FL,False,attack,Not fleeing,Guns
1653,2016-06-25,shot,unarmed,19.0,M,White,Fresno,CA,True,other,Car,Unarmed
1654,2016-06-25,shot,gun,59.0,M,White,Pinellas Park,FL,False,attack,Not fleeing,Guns
1661,2016-06-25,shot and Tasered,unarmed,36.0,M,Hispanic,Gainesville,GA,False,attack,Other,Unarmed
1655,2016-06-26,shot,baseball bat,51.0,M,White,Columbia Township,MI,True,attack,Not fleeing,Blunt instruments
1656,2016-06-26,shot,knife,27.0,M,Hispanic,Thomaston,CT,False,other,Not fleeing,Sharp objects
1659,2016-06-26,shot,gun,22.0,M,Black,Lincoln,NE,False,attack,Foot,Guns
1663,2016-06-26,shot,gun,30.0,M,Black,Dolton,IL,False,attack,Not fleeing,Guns
1665,2016-06-27,shot,toy weapon,28.0,M,White,Boone,IA,True,attack,Not fleeing,Other unusual objects
1666,2016-06-27,shot,toy weapon,63.0,M,Black,Washington,DC,True,attack,Not fleeing,Other unusual objects
1667,2016-06-27,shot,gun,32.0,M,White,Cochran,GA,False,attack,Not fleeing,Guns
1668,2016-06-27,shot,gun,26.0,M,White,Laguna Pueblo,NM,False,attack,Not fleeing,Guns
1669,2016-06-27,shot,toy weapon,25.0,M,White,Frederica,DE,False,other,Car,Other unusual objects
1670,2016-06-28,shot,knife,27.0,M,Asian,Long Beach,CA,False,other,Foot,Sharp objects
1671,2016-06-28,shot,knife,61.0,M,Asian,Honolulu,HI,False,attack,Not fleeing,Sharp objects
1672,2016-06-29,shot,unknown,30.0,M,White,Barbourville,KY,False,attack,Not fleeing,Unknown
1673,2016-06-29,shot,gun,37.11793090137039,M,Black,Ouachita Parish,LA,False,attack,Not fleeing,Guns
1674,2016-06-29,shot,gun,37.0,M,Black,Fort Madison,IA,False,attack,Foot,Guns
1675,2016-06-29,shot,pitchfork,41.0,M,White,Madison,WI,True,other,Not fleeing,Piercing objects
1676,2016-06-30,shot,gun,25.0,M,Black,Columbus,OH,False,undetermined,Other,Guns
1677,2016-06-30,shot,gun,24.0,M,White,Park County,CO,False,attack,Not fleeing,Guns
1678,2016-06-30,shot,unknown,44.0,M,Hispanic,Douglas,WY,False,undetermined,Not fleeing,Unknown
1686,2016-07-01,shot,gun,63.0,M,White,Landrum,SC,False,attack,Not fleeing,Guns
1688,2016-07-01,shot,knife,58.0,M,White,Jackson,WI,False,other,Not fleeing,Sharp objects
1687,2016-07-01,shot and Tasered,gun,30.0,M,White,Cartersville,GA,False,attack,Not fleeing,Guns
1682,2016-07-02,shot,gun,35.0,M,Black,Asheville,NC,False,other,Car,Guns
1689,2016-07-02,shot,gun,50.0,M,White,Bristol,TN,False,attack,Not fleeing,Guns
1684,2016-07-03,shot,knife,40.0,M,White,New Iberia,LA,True,other,Not fleeing,Sharp objects
1690,2016-07-03,shot,unknown,37.11793090137039,M,Hispanic,Reno,NV,False,other,Car,Unknown
